cx,cy,area,x,y,w,h,width,height,aspectratio,extent,solidity,angle,tag
166,1303,0.0734112490869247,162,1298,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5153846153846153,0.9757281553398058,35.10090255737305,49
169,1313,2.301314828341855,100,1298,126,32,3.4054054054054053,0.8648648648648649,3.9375,0.7813740079365079,0.8837307152875176,98.49791717529295,13
42,1312,0.4236669101533966,31,1298,33,32,0.8918918918918919,0.8648648648648649,1.03125,0.5492424242424242,0.7939767282683093,20.768070220947266,13
169,1285,0.1398831263696128,162,1278,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666667,0.9948051948051948,8.906874656677246,49
61,1282,0.3392987582176771,42,1265,32,28,0.8648648648648649,0.7567567567567568,1.1428571428571428,0.5184151785714286,0.9597107438016528,0.0,13
3968,1276,6.0281227173119065,3828,1261,286,32,7.72972972972973,0.8648648648648649,8.9375,0.901715472027972,0.9340690435766836,90.07875061035156,13
3672,1276,6.768809349890431,3523,1261,300,32,8.108108108108109,0.8648648648648649,9.375,0.9652604166666666,0.9998920960345292,90.645263671875,13
3405,1275,4.279035792549306,3310,1261,209,32,5.648648648648648,0.8648648648648649,6.53125,0.8758971291866029,0.948663967611336,81.4522705078125,13
3212,1276,2.349159970781592,3161,1261,115,32,3.108108108108108,0.8648648648648649,3.59375,0.8739130434782608,0.943108504398827,0.0,13
3086,1276,3.1701972242512784,3016,1261,141,32,3.810810810810811,0.8648648648648649,4.40625,0.9618794326241136,1.0,0.0,13
2912,1276,4.483564645726808,2813,1261,199,32,5.378378378378378,0.8648648648648649,6.21875,0.9638819095477388,1.0,0.0,13
2745,1276,2.8382030679327976,2673,1261,136,32,3.675675675675676,0.8648648648648649,4.25,0.8928079044117647,0.988802646647156,0.0,13
2665,1278,0.5080350620891162,2653,1261,32,32,0.8648648648648649,0.8648648648648649,1.0,0.67919921875,0.9886282871357498,153.48463439941406,13
2531,1276,5.298758217677136,2414,1261,235,32,6.351351351351352,0.8648648648648649,7.34375,0.964627659574468,1.0,0.0,13
2324,1276,3.826880934989043,2240,1261,170,32,4.594594594594595,0.8648648648648649,5.3125,0.9630514705882351,1.0,0.0,13
2052,1276,8.22936449963477,1870,1261,366,32,9.891891891891891,0.8648648648648649,11.4375,0.961919398907104,0.9956694653115332,89.58537292480469,13
1762,1276,4.664718772826881,1659,1261,207,32,5.594594594594595,0.8648648648648649,6.46875,0.9640700483091788,1.0,0.0,13
1551,1276,4.642074506939371,1449,1261,206,32,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970874,1.0,0.0,13
1372,1276,3.2154857560262964,1301,1261,143,32,3.864864864864865,0.8648648648648649,4.46875,0.9619755244755244,1.0,0.0,13
1223,1276,3.3060628195763333,1150,1261,147,32,3.972972972972973,0.8648648648648649,4.59375,0.9621598639455784,1.0,0.0,13
1038,1276,4.823228634039445,932,1261,214,32,5.783783783783784,0.8648648648648649,6.6875,0.9642231308411215,1.0,0.0,13
816,1276,5.004382761139518,706,1261,222,32,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0,13
571,1275,5.0306793279766255,459,1261,242,32,6.54054054054054,0.8648648648648649,7.5625,0.8893336776859504,0.9595931447680088,83.39369201660156,13
268,1266,0.0719503287070854,264,1261,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5051282051282051,0.9704433497536946,35.61671829223633,49
325,1276,3.929145361577794,230,1261,195,32,5.27027027027027,0.8648648648648649,6.09375,0.8620192307692308,0.9132427843803056,0.0,13
199,1274,1.0865595325054784,162,1261,64,32,1.7297297297297298,0.8648648648648649,2.0,0.726318359375,0.8389734912577552,108.01375579833984,13
117,1276,1.7951059167275385,76,1261,82,32,2.216216216216216,0.8648648648648649,2.5625,0.936547256097561,0.9945366248482396,177.43458557128906,13
271,1248,0.1398831263696128,264,1241,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.7979166666666667,0.9948051948051948,6.505514144897461,49
3970,1239,6.453615777940103,3828,1224,286,32,7.72972972972973,0.8648648648648649,8.9375,0.9653627622377622,1.0,0.0,13
3672,1239,6.77063550036523,3523,1224,300,32,8.108108108108109,0.8648648648648649,9.375,0.9655208333333334,1.0,0.0,13
3414,1239,4.710007304601899,3310,1224,209,32,5.648648648648648,0.8648648648648649,6.53125,0.9641148325358851,1.0,0.0,13
3233,1239,3.260774287801315,3161,1224,145,32,3.918918918918919,0.8648648648648649,4.53125,0.9620689655172414,1.0,0.0,13
3086,1239,3.1701972242512784,3016,1224,141,32,3.810810810810811,0.8648648648648649,4.40625,0.9618794326241136,1.0,0.0,13
2912,1239,4.483564645726808,2813,1224,199,32,5.378378378378378,0.8648648648648649,6.21875,0.9638819095477388,1.0,0.0,13
2733,1239,3.385317750182615,2653,1224,156,32,4.216216216216216,0.8648648648648649,4.875,0.9283854166666666,0.9983843171046962,104.52529907226562,13
2444,1239,9.181154127100074,2240,1224,409,32,11.054054054054054,0.8648648648648649,12.78125,0.9603453545232272,0.9937539531941808,89.83477020263672,13
1947,1239,13.04309715120526,1659,1224,577,32,15.594594594594597,0.8648648648648649,18.03125,0.9670710571923744,1.0,0.0,13
1551,1239,4.642074506939371,1449,1224,206,32,5.567567567567568,0.8648648648648649,6.4375,0.9640473300970874,1.0,0.0,13
1372,1239,3.2154857560262964,1301,1224,143,32,3.864864864864865,0.8648648648648649,4.46875,0.9619755244755244,1.0,0.0,13
1113,1239,8.140978816654492,932,1224,365,32,9.864864864864863,0.8648648648648649,11.40625,0.954195205479452,0.987681673165544,90.05339050292969,13
816,1239,5.004382761139518,706,1224,222,32,6.0,0.8648648648648649,6.9375,0.9643862612612611,1.0,0.0,13
579,1239,5.4572680788897,459,1224,242,32,6.54054054054054,0.8648648648648649,7.5625,0.9647469008264464,1.0,0.0,13
366,1238,3.966764061358656,264,1224,191,32,5.162162162162162,0.8648648648648649,5.96875,0.8884980366492147,0.9510507880910684,99.53288269042967,13
237,1240,0.9517896274653032,204,1224,56,32,1.5135135135135136,0.8648648648648649,1.75,0.7271205357142857,0.903919528269164,78.92289733886719,13
202,1237,0.2622352081811541,196,1224,16,32,0.4324324324324324,0.8648648648648649,0.5,0.701171875,0.9808743169398908,26.33191299438477,49
143,1240,2.0489408327246164,82,1224,110,32,2.972972972972973,0.8648648648648649,3.4375,0.796875,0.9367173150776424,84.30288696289062,13
79,1228,0.0883856829802775,74,1224,16,15,0.4324324324324324,0.4054054054054054,1.0666666666666669,0.5041666666666667,0.983739837398374,24.98605728149414,13
89,1201,0.5241051862673485,74,1176,28,43,0.7567567567567568,1.162162162162162,0.6511627906976745,0.5959302325581395,0.9702501690331304,19.161842346191406,13
3194,862,1.237764791818846,3141,853,97,25,2.621621621621621,0.6756756756756757,3.88,0.6987628865979382,0.9755325273459988,93.92818450927734,13
3882,832,10.775748721694669,3652,816,462,33,12.486486486486486,0.8918918918918919,14.0,0.9675980585071494,1.0,0.0,13
3548,831,4.6044558071585096,3450,816,198,33,5.351351351351352,0.8918918918918919,6.0,0.9647229874502602,1.0,89.82637786865234,13
3393,832,2.3842220598977355,3342,816,103,33,2.783783783783784,0.8918918918918919,3.121212121212121,0.9602824360105914,1.0,0.0,13
3289,832,2.1964937910883857,3242,816,95,33,2.5675675675675675,0.8918918918918919,2.878787878787879,0.959170653907496,1.0,90.0,13
3189,832,2.243973703433163,3141,816,97,33,2.621621621621621,0.8918918918918919,2.9393939393939394,0.9597000937207124,1.0,0.0,13
2723,832,18.718407596785976,2314,816,822,33,22.216216216216218,0.8918918918918919,24.90909090909091,0.9446840669468408,0.9753920523751524,89.98846435546875,13
2231,832,3.5763330898466035,2155,816,154,33,4.162162162162162,0.8918918918918919,4.666666666666667,0.9634002361275088,1.0,0.0,13
2052,832,4.581446311176041,1954,816,197,33,5.324324324324325,0.8918918918918919,5.96969696969697,0.964774650053838,1.0,0.0,13
1871,832,3.592403214024836,1777,816,173,33,4.675675675675675,0.8918918918918919,5.242424242424242,0.861446838325451,0.943953934740883,84.19129943847656,13
1688,832,3.8382030679327976,1596,816,176,33,4.756756756756757,0.8918918918918919,5.333333333333333,0.9047004132231404,0.9630681818181818,0.0,13
1498,832,2.9218407596785974,1436,816,126,33,3.4054054054054053,0.8918918918918919,3.8181818181818175,0.962000962000962,1.0,0.0,13
1351,832,3.716581446311176,1272,816,160,33,4.324324324324325,0.8918918918918919,4.848484848484849,0.9636363636363636,1.0,0.0,13
925,832,15.906501095690285,583,816,684,33,18.486486486486488,0.8918918918918919,20.727272727272727,0.964735069998228,0.9963624716890486,89.0821533203125,13
359,817,0.0489408327246165,348,816,24,4,0.6486486486486487,0.1081081081081081,6.0,0.6979166666666666,1.0,87.14470672607422,13
418,832,6.897735573411249,238,816,341,33,9.216216216216216,0.8918918918918919,10.333333333333334,0.8391540033768773,0.8888365963855421,90.04812622070312,13
236,829,0.2633308984660336,230,816,16,33,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6827651515151515,0.9849726775956285,29.63507461547852,49
166,821,0.0766983199415631,162,816,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5384615384615384,0.958904109589041,35.17936325073242,49
169,804,0.1501095690284879,162,796,16,16,0.4324324324324324,0.4324324324324324,1.0,0.802734375,0.9927536231884058,5.263398170471191,49
365,804,0.1223520818115412,354,791,18,21,0.4864864864864865,0.5675675675675675,0.8571428571428571,0.4431216931216931,0.9571428571428572,40.23247146606445,13
4078,795,1.5894813732651571,4039,779,75,33,2.027027027027027,0.8918918918918919,2.272727272727273,0.8791919191919192,0.9938342087234528,0.0,13
3846,794,9.086924762600438,3652,779,395,33,10.675675675675675,0.8918918918918919,11.969696969696969,0.9543536632144228,0.9985551452881682,9.39132022857666,13
3568,795,3.6705624543462383,3479,779,169,33,4.567567567567568,0.8918918918918919,5.121212121212121,0.9010220548682089,0.9605275733537226,0.0,13
3394,794,2.444119795471147,3342,779,117,33,3.1621621621621623,0.8918918918918919,3.5454545454545454,0.8666148666148666,0.959288990825688,0.0,13
3296,797,1.760409057706355,3242,779,95,33,2.5675675675675675,0.8918918918918919,2.878787878787879,0.7687400318979266,0.8834310850439883,79.84566497802734,13
3189,795,2.243973703433163,3141,779,97,33,2.621621621621621,0.8918918918918919,2.9393939393939394,0.9597000937207124,1.0,0.0,13
2955,794,8.387509130752374,2776,779,360,33,9.72972972972973,0.8918918918918919,10.909090909090908,0.966540404040404,0.999782324771441,107.23161315917967,13
2536,795,9.76990504017531,2314,779,458,33,12.37837837837838,0.8918918918918919,13.87878787878788,0.8849411141987561,0.9338127487258256,0.0,13
2251,795,2.6234477720964207,2185,779,124,33,3.351351351351352,0.8918918918918919,3.757575757575758,0.8776881720430108,0.9471255274261604,0.0,13
2070,795,3.484295105916728,1983,779,168,33,4.54054054054054,0.8918918918918919,5.090909090909091,0.8603896103896104,0.9201388888888888,178.953125,13
1871,793,3.5511322132943755,1777,779,173,33,4.675675675675675,0.8918918918918919,5.242424242424242,0.8515501839201262,0.9086915887850469,94.5274887084961,13
1668,794,4.79145361577794,1566,779,206,33,5.567567567567568,0.8918918918918919,6.242424242424242,0.9649161518093556,1.0,174.81842041015625,13
1498,795,2.9218407596785974,1436,779,126,33,3.4054054054054053,0.8918918918918919,3.8181818181818175,0.962000962000962,1.0,0.0,13
1359,796,3.288531775018261,1272,779,160,33,4.324324324324325,0.8918918918918919,4.848484848484849,0.8526515151515152,0.9390905298289528,83.86859130859375,13
1138,794,5.96018991964938,1011,779,256,33,6.918918918918919,0.8918918918918919,7.757575757575758,0.9658499053030304,1.0,90.1284637451172,13
891,795,5.376186997808619,776,779,231,33,6.243243243243243,0.8918918918918919,7.0,0.9654991473173292,1.0,0.0,13
676,794,4.393352812271731,583,779,189,33,5.108108108108108,0.8918918918918919,5.727272727272728,0.964325797659131,1.0,90.18131256103516,13
483,795,4.417823228634039,389,779,190,33,5.135135135135135,0.8918918918918919,5.757575757575758,0.9645933014354068,1.0,0.0,13
268,784,0.0726807888970051,264,779,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5102564102564102,0.9754901960784312,33.04508972167969,49
298,794,2.824324324324324,230,779,147,33,3.972972972972973,0.8918918918918919,4.454545454545454,0.7970521541950113,0.9154729489759678,79.94230651855469,13
199,793,1.1234477720964209,162,779,64,33,1.7297297297297298,0.8918918918918919,1.93939393939394,0.728219696969697,0.8376906318082789,109.85257720947266,13
120,796,1.677136596055515,66,779,92,33,2.4864864864864864,0.8918918918918919,2.787878787878788,0.7562582345191041,0.9503311258278144,0.0,13
271,767,0.147918188458729,264,759,16,16,0.4324324324324324,0.4324324324324324,1.0,0.791015625,0.9878048780487804,4.498957633972168,49
2120,757,0.2918188458728999,2111,745,21,26,0.5675675675675675,0.7027027027027027,0.8076923076923077,0.7316849816849816,0.9673123486682808,73.48332977294922,13
3896,757,9.403944485025566,3681,742,433,33,11.702702702702704,0.8918918918918919,13.12121212121212,0.90097277626146,0.9421838407494144,89.74191284179688,13
3495,757,7.176771365960555,3342,742,319,33,8.621621621621621,0.8918918918918919,9.666666666666666,0.9333143345682532,0.986346752334103,0.0,13
3257,756,3.1362308254200144,3170,742,167,33,4.513513513513513,0.8918918918918919,5.0606060606060606,0.7790782072219198,0.8307856037151703,88.43614196777344,13
2956,758,7.981738495252009,2776,742,374,33,10.108108108108109,0.8918918918918919,11.333333333333334,0.8853508345486956,0.9329747267759564,89.43457794189453,13
2637,758,6.241051862673484,2504,742,268,33,7.243243243243243,0.8918918918918919,8.121212121212121,0.966078697421981,1.0,0.0,13
2386,758,3.405770635500365,2314,742,157,33,4.243243243243243,0.8918918918918919,4.757575757575758,0.8999227948272535,0.9797226308047908,91.00699615478516,13
2251,758,2.6234477720964207,2185,742,124,33,3.351351351351352,0.8918918918918919,3.757575757575758,0.8776881720430108,0.9471255274261604,0.0,13
2144,756,0.4068663257852447,2135,742,30,33,0.8108108108108109,0.8918918918918919,0.9090909090909092,0.5626262626262626,0.7911931818181818,95.40191650390624,13
2030,758,3.5763330898466035,1954,742,154,33,4.162162162162162,0.8918918918918919,4.666666666666667,0.9634002361275088,1.0,0.0,13
1863,758,4.02045288531775,1777,742,173,33,4.675675675675675,0.8918918918918919,5.242424242424242,0.9640917849010334,1.0,0.0,13
1668,757,4.79145361577794,1566,742,206,33,5.567567567567568,0.8918918918918919,6.242424242424242,0.9649161518093556,1.0,174.81842041015625,13
1498,758,2.9218407596785974,1436,742,126,33,3.4054054054054053,0.8918918918918919,3.8181818181818175,0.962000962000962,1.0,0.0,13
1359,756,3.247991234477721,1272,742,160,33,4.324324324324325,0.8918918918918919,4.848484848484849,0.8421401515151515,0.9044955248169244,93.73311614990234,13
1138,757,5.96018991964938,1011,742,256,33,6.918918918918919,0.8918918918918919,7.757575757575758,0.9658499053030304,1.0,90.1284637451172,13
891,758,5.376186997808619,776,742,231,33,6.243243243243243,0.8918918918918919,7.0,0.9654991473173292,1.0,0.0,13
685,758,3.95836376917458,583,742,189,33,5.108108108108108,0.8918918918918919,5.727272727272728,0.8688472021805355,0.9448997384481256,84.74423217773438,13
359,743,0.0489408327246165,348,742,24,4,0.6486486486486487,0.1081081081081081,6.0,0.6979166666666666,1.0,87.14470672607422,13
435,758,6.226442658875091,264,742,315,33,8.513513513513514,0.8918918918918919,9.545454545454543,0.82000962000962,0.8631461698141866,89.68392944335938,13
237,758,0.9850255661066472,204,742,56,33,1.5135135135135136,0.8918918918918919,1.696969696969697,0.7297077922077922,0.90625,79.10739135742188,13
202,755,0.2633308984660336,196,742,16,33,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6827651515151515,0.9849726775956285,29.63507461547852,49
146,757,1.983929875821768,100,742,92,33,2.4864864864864864,0.8918918918918919,2.787878787878788,0.8945981554677207,0.951646811492642,89.15519714355469,13
586,723,0.0372534696859021,583,718,11,13,0.2972972972972973,0.3513513513513513,0.8461538461538461,0.3566433566433566,0.816,0.0,13
365,730,0.1223520818115412,354,717,18,21,0.4864864864864865,0.5675675675675675,0.8571428571428571,0.4431216931216931,0.9571428571428572,40.23247146606445,13
62,721,0.6734842951059167,32,707,54,31,1.4594594594594594,0.8378378378378378,1.7419354838709675,0.5507765830346476,0.7914163090128755,95.68577575683594,13
3722,721,17.551497443389334,3342,705,772,33,20.864864864864863,0.8918918918918919,23.393939393939394,0.9431621918668552,0.9738975356679636,0.0,13
3163,721,8.087655222790358,2990,705,347,33,9.37837837837838,0.8918918918918919,10.515151515151516,0.9669024539341542,1.0,0.0,13
2860,721,3.9653031409788166,2776,705,181,33,4.891891891891892,0.8918918918918919,5.484848484848484,0.9088397790055248,0.9821783969603765,90.84322357177734,13
2637,721,6.241051862673484,2504,705,268,33,7.243243243243243,0.8918918918918919,8.121212121212121,0.966078697421981,1.0,0.0,13
2397,720,3.8630387143900657,2314,705,185,33,5.0,0.8918918918918919,5.606060606060606,0.8662571662571663,0.9453879156238828,83.73389434814453,13
2152,720,7.174945215485756,1983,705,326,33,8.81081081081081,0.8918918918918919,9.87878787878788,0.9130414575199852,0.959228515625,89.6398696899414,13
1864,720,4.076698319941563,1777,705,187,33,5.054054054054054,0.8918918918918919,5.666666666666667,0.9043915086695836,0.974336592178771,0.0,13
1668,720,4.79145361577794,1566,705,206,33,5.567567567567568,0.8918918918918919,6.242424242424242,0.9649161518093556,1.0,174.81842041015625,13
1498,721,2.9218407596785974,1436,705,126,33,3.4054054054054053,0.8918918918918919,3.8181818181818175,0.962000962000962,1.0,0.0,13
1359,722,3.288531775018261,1272,705,160,33,4.324324324324325,0.8918918918918919,4.848484848484849,0.8526515151515152,0.9390905298289528,83.86859130859375,13
1147,721,5.524470416362308,1011,705,256,33,6.918918918918919,0.8918918918918919,7.757575757575758,0.8952414772727273,0.959771573604061,85.6036376953125,13
911,721,4.439371804236669,805,705,202,33,5.45945945945946,0.8918918918918919,6.121212121212121,0.9117161716171616,0.9665235368956744,0.0,13
696,720,3.467494521548576,611,705,161,33,4.351351351351352,0.8918918918918919,4.878787878787879,0.8934688499905892,0.9747433264887064,90.67520904541016,13
483,721,4.417823228634039,389,705,190,33,5.135135135135135,0.8918918918918919,5.757575757575758,0.9645933014354068,1.0,0.0,13
279,720,3.766617969320672,196,705,181,33,4.891891891891892,0.8918918918918919,5.484848484848484,0.863301523522518,0.9708180363362516,88.9337158203125,13
143,720,2.2198685171658146,79,705,113,33,3.054054054054054,0.8918918918918919,3.4242424242424243,0.8149637972646823,0.9534117647058824,0.0,13
1918,338,0.1066471877282688,1910,335,21,11,0.5675675675675675,0.2972972972972973,1.9090909090909087,0.6320346320346321,0.954248366013072,80.00094604492188,13
740,338,0.1026296566837107,732,335,20,11,0.5405405405405406,0.2972972972972973,1.818181818181818,0.6386363636363637,0.9493243243243245,81.23445892333984,13
1921,326,0.1113951789627465,1910,320,21,11,0.5675675675675675,0.2972972972972973,1.9090909090909087,0.6601731601731602,0.9561128526645768,81.36762237548828,13
742,326,0.1048210372534696,732,320,20,11,0.5405405405405406,0.2972972972972973,1.818181818181818,0.6522727272727272,0.9566666666666668,81.18992614746094,13
4023,314,4.20745069393718,3933,298,181,33,4.891891891891892,0.8918918918918919,5.484848484848484,0.9643395278754396,1.0,0.0,13
3789,314,5.552958363769174,3652,298,276,33,7.45945945945946,0.8918918918918919,8.363636363636363,0.8346508563899868,0.9240867926821856,77.92801666259766,13
3548,314,4.601533966398831,3450,298,198,33,5.351351351351352,0.8918918918918919,6.0,0.964110805019896,0.9996826152503372,175.55474853515625,13
3393,314,2.3842220598977355,3342,298,103,33,2.783783783783784,0.8918918918918919,3.121212121212121,0.9602824360105914,1.0,0.0,13
3260,314,3.5529583637691746,3184,298,153,33,4.135135135135135,0.8918918918918919,4.636363636363637,0.96335908100614,1.0,0.0,13
3065,314,3.505478451424397,2990,298,161,33,4.351351351351352,0.8918918918918919,4.878787878787879,0.9032561641257292,0.9819930427665234,91.092041015625,13
2880,314,4.861943024105186,2776,298,209,33,5.648648648648648,0.8918918918918919,6.333333333333333,0.965057271277367,1.0,0.0,13
2628,314,5.780861943024105,2504,298,268,33,7.243243243243243,0.8918918918918919,8.121212121212121,0.8948439620081411,0.9432657926102505,92.48841094970705,13
2386,313,3.371073776479182,2314,298,156,33,4.216216216216216,0.8918918918918919,4.727272727272728,0.8964646464646465,0.9550910596026492,0.0,13
2253,314,2.570489408327246,2198,298,111,33,3.0,0.8918918918918919,3.363636363636364,0.9606879606879608,1.0,90.0,13
2095,313,4.576333089846603,1997,298,197,33,5.324324324324325,0.8918918918918919,5.96969696969697,0.9636978926319028,0.9995213784301212,178.27706909179688,13
1951,308,1.1026296566837108,1910,298,83,33,2.2432432432432434,0.8918918918918919,2.515151515151515,0.5511135450894487,0.7174429657794676,79.78855895996094,13
1863,314,2.010226442658875,1820,298,87,33,2.351351351351352,0.8918918918918919,2.636363636363636,0.9585510275165448,1.0,0.0,13
1702,315,4.390065741417093,1596,298,220,33,5.945945945945946,0.8918918918918919,6.666666666666667,0.8278236914600551,0.9065540387661212,93.07147216796876,13
1500,313,2.9956172388604823,1436,298,140,33,3.783783783783784,0.8918918918918919,4.242424242424242,0.8876623376623377,0.9493055555555556,0.0,13
1371,314,2.7699050401753103,1301,298,131,33,3.5405405405405403,0.8918918918918919,3.9696969696969697,0.8771686328938237,0.9634146341463414,0.0,13
1160,314,5.054054054054054,1041,298,240,33,6.486486486486487,0.8918918918918919,7.272727272727272,0.8736111111111111,0.9609722222222222,0.0,13
914,313,4.444485025566107,819,298,202,33,5.45945945945946,0.8918918918918919,6.121212121212121,0.9127662766276629,0.9652573966843816,0.0,13
773,308,1.096055514974434,732,298,83,33,2.2432432432432434,0.8918918918918919,2.515151515151515,0.5478276743336984,0.7121499762695775,78.36930847167969,13
675,314,2.3988312636961284,613,298,115,33,3.108108108108108,0.8918918918918919,3.484848484848485,0.8653491436100131,0.9591121495327104,0.0,13
359,299,0.0489408327246165,348,298,24,4,0.6486486486486487,0.1081081081081081,6.0,0.6979166666666666,1.0,87.14470672607422,13
345,314,10.152300949598247,96,298,497,33,13.432432432432432,0.8918918918918919,15.06060606060606,0.8474178403755869,0.905793795620438,89.55026245117188,13
96,310,0.4612856099342586,83,298,29,31,0.7837837837837838,0.8378378378378378,0.935483870967742,0.7024471635150167,0.968558282208589,18.245820999145508,13
59,311,0.7932797662527392,33,298,48,32,1.2972972972972974,0.8648648648648649,1.5,0.70703125,0.9480576167612396,103.20342254638672,13
68,286,0.1855368882395909,57,275,21,19,0.5675675675675675,0.5135135135135135,1.105263157894737,0.6365914786967418,0.9603024574669188,26.80315971374512,13
93,284,0.2903579254930606,81,274,30,20,0.8108108108108109,0.5405405405405406,1.5,0.6625,0.9718826405867972,138.45021057128906,13
365,286,0.1223520818115412,354,273,18,21,0.4864864864864865,0.5675675675675675,0.8571428571428571,0.4431216931216931,0.9571428571428572,40.23247146606445,13
4078,277,1.5887509130752373,4039,261,75,33,2.027027027027027,0.8918918918918919,2.272727272727273,0.8787878787878788,0.993831391363948,0.0,13
3986,276,2.5193571950328706,3933,261,114,33,3.081081081081081,0.8918918918918919,3.4545454545454546,0.9167995746943116,0.9950952106174265,9.700519561767578,13
3789,276,4.5836376917458,3680,261,219,33,5.918918918918919,0.8918918918918919,6.636363636363637,0.8682717586827176,0.950901651765419,88.45176696777344,13
3568,277,3.6654492330168007,3479,261,169,33,4.567567567567568,0.8918918918918919,5.121212121212121,0.8997668997668997,0.9595563629410078,0.0,13
3393,277,2.3842220598977355,3342,261,103,33,2.783783783783784,0.8918918918918919,3.121212121212121,0.9602824360105914,1.0,0.0,13
3260,277,3.5529583637691746,3184,261,153,33,4.135135135135135,0.8918918918918919,4.636363636363637,0.96335908100614,1.0,0.0,13
3076,276,3.974799123447772,2990,261,190,33,5.135135135135135,0.8918918918918919,5.757575757575758,0.8678628389154704,0.9469242147394066,84.44175720214844,13
2879,276,3.0449233016800585,2811,261,145,33,3.918918918918919,0.8918918918918919,4.393939393939394,0.8711598746081505,0.9399098083427284,0.0,13
2792,276,0.7845142439737034,2776,261,35,33,0.945945945945946,0.8918918918918919,1.0606060606060606,0.9298701298701298,0.9949050486336268,177.83949279785156,13
2628,276,5.803140978816654,2504,261,268,33,7.243243243243243,0.8918918918918919,8.121212121212121,0.8982926277702397,0.9629696969696968,86.08916473388672,13
2406,277,4.300949598246896,2314,261,185,33,5.0,0.8918918918918919,5.606060606060606,0.9644553644553644,1.0,0.0,13
2253,277,2.570489408327246,2198,261,111,33,3.0,0.8918918918918919,3.363636363636364,0.9606879606879608,1.0,90.0,13
2095,277,4.580715850986121,1997,261,197,33,5.324324324324325,0.8918918918918919,5.96969696969697,0.96462082756499,1.0,90.0,13
1905,276,3.983199415631848,1820,261,173,33,4.675675675675675,0.8918918918918919,5.242424242424242,0.95515852163251,0.990734011627907,89.8246078491211,13
1703,276,4.348064280496713,1610,261,206,33,5.567567567567568,0.8918918918918919,6.242424242424242,0.875625183877611,0.9511064951665734,84.80135345458984,13
1500,276,2.9956172388604823,1436,261,140,33,3.783783783783784,0.8918918918918919,4.242424242424242,0.8876623376623377,0.9493055555555556,0.0,13
1373,277,2.7114682249817386,1315,261,117,33,3.1621621621621623,0.8918918918918919,3.5454545454545454,0.9614089614089614,1.0,0.0,13
1182,277,5.93718042366691,1055,261,255,33,6.891891891891892,0.8918918918918919,7.727272727272727,0.9658942364824716,1.0,0.0,13
914,276,4.444850255661066,819,261,202,33,5.45945945945946,0.8918918918918919,6.121212121212121,0.9128412841284128,0.965260152284264,0.0,13
711,277,3.8612125639152666,627,261,188,33,5.081081081081081,0.8918918918918919,5.696969696969697,0.8520309477756286,0.906689536878216,91.02513885498048,13
505,277,5.422936449963477,389,261,233,33,6.297297297297297,0.8918918918918919,7.0606060606060606,0.9655351801274548,1.0,0.0,13
306,276,2.60372534696859,238,261,139,33,3.756756756756757,0.8918918918918919,4.212121212121212,0.7770874209723131,0.9628579146407348,0.0,13
236,274,0.2633308984660336,230,261,16,33,0.4324324324324324,0.8918918918918919,0.4848484848484848,0.6827651515151515,0.9849726775956285,29.63507843017578,49
166,266,0.0774287801314828,162,261,13,15,0.3513513513513513,0.4054054054054054,0.8666666666666667,0.5435897435897435,0.9636363636363636,33.56509780883789,49
169,277,2.3758217677136595,99,261,127,33,3.4324324324324325,0.8918918918918919,3.8484848484848486,0.7760677642567406,0.8826322930800543,96.5931167602539,13
42,275,0.4393718042366691,31,261,33,33,0.8918918918918919,0.8918918918918919,1.0,0.5523415977961432,0.8009320905459387,19.02076530456543,13
169,249,0.147918188458729,162,241,16,16,0.4324324324324324,0.4324324324324324,1.0,0.791015625,0.9878048780487804,10.619743347167969,49
61,246,0.3517165814463112,41,228,33,29,0.8918918918918919,0.7837837837837838,1.137931034482759,0.5031347962382445,0.9678391959798996,0.0,13
4021,239,3.777209642074507,3933,224,181,33,4.891891891891892,0.8918918918918919,5.484848484848484,0.8657291143478989,0.8977430555555556,90.54381561279295,13
3710,239,9.73082542001461,3479,224,449,33,12.135135135135137,0.8918918918918919,13.606060606060606,0.8990686373759871,0.938662626832018,89.81830596923828,13
3394,239,2.445580715850986,3342,224,117,33,3.1621621621621623,0.8918918918918919,3.5454545454545454,0.8671328671328671,0.9598623853211008,0.0,13
3260,240,3.5529583637691746,3184,224,153,33,4.135135135135135,0.8918918918918919,4.636363636363637,0.96335908100614,1.0,0.0,13
3084,240,4.41745799853908,2990,224,190,33,5.135135135135135,0.8918918918918919,5.757575757575758,0.9645135566188198,1.0,90.18246459960938,13
2894,239,4.161066471877283,2796,224,189,33,5.108108108108108,0.8918918918918919,5.727272727272728,0.91333974667308,0.9915578764142732,0.0,13
